motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
5/5 reps and random,1500,10,16,16,16,500,500,500
index,ax,ay,az,gx,gy,gz,mx,my,mz
1348,-1.205566,-1.549316,-2.234863,-51.32675,-176.115,-193.7962,,,
1349,-7.090332,-0.8085938,4.91748,-172.4815,-148.9544,-68.73512,,,
1350,-2.562012,-0.09228516,4.202148,-136.4708,-59.35478,51.62621,,,
1351,0.4887695,0.8203125,3.79541,-70.79697,11.38496,112.2952,,,
1352,1.056152,0.9121094,1.857422,41.01944,36.89766,77.44408,,,
1353,-1.966797,1.267578,0.4897461,76.66397,-4.606247,41.49437,,,
1354,-3.962402,0.9189453,-2.913086,93.08243,-79.86259,39.66331,,,
1355,-2.654785,0.7563477,-8,67.38663,-164.0911,73.72093,,,
1356,0.7275391,-0.5810547,-4.804199,-13.11874,-241.1175,114.0652,,,
1357,-2.105957,-0.3828125,-3.289062,-91.79306,-297.8802,115.3469,,,
1358,-1.939453,-1.580566,-0.4677734,-152.6451,-304.1668,120.657,,,
1359,-0.9160156,-1.933594,0.1132812,-170.2843,-205.4729,137.3196,,,
1360,-0.4711914,-1.837891,0.2929688,-168.4532,-95.79277,142.8738,,,
1361,0.1665039,-1.112305,0.2519531,-116.0851,-126.0662,99.47777,,,
1362,-0.03027344,-0.9599609,0.3925781,-95.76035,-137.785,80.6179,,,
1363,0.07617188,-0.9287109,0.4755859,-71.52939,-177.763,63.7722,,,
1364,0.01171875,-1.112305,-0.07080078,-44.42978,-211.3934,47.29271,,,
1365,0.4443359,-1.015625,0.2368164,-4.756927,-152.7386,0.8449554,,,
1366,0.503418,-0.9331055,0.184082,2.384186,-7.71904,-25.76637,,,
1367,0.487793,-0.8266602,0.2236328,6.534576,154.3903,-51.03493,,,
1368,0.6083984,-0.9174805,0.328125,12.51602,208.7116,-74.89967,,,
1369,0.7583008,-1.036133,0.3383789,20.08438,183.0158,-99.2527,,,
1370,0.7084961,-1.262695,0.2119141,27.34756,141.9392,-125.3757,,,
1371,0.5532227,-1.49707,0.4194336,33.08487,121.3703,-152.3533,,,
1372,0.3408203,-1.758301,0.4389648,39.00528,121.8586,-178.0491,,,
1373,-1.076172,-2.444336,0.8081055,66.10489,137.5446,-238.4129,,,
1374,-1.753906,-2.499023,0.5253906,80.32608,125.8869,-244.6384,,,
1375,-2.458008,-2.158203,-0.04443359,91.92276,107.6374,-241.4036,,,
1376,-3.520996,-1.552734,-1.288574,92.22794,71.07735,-197.4583,,,
1377,-2.791992,-0.9404297,-1.521484,56.09512,47.76192,-138.2542,,,
1378,-2.421387,-0.5019531,-1.823242,33.93936,37.81319,-118.5398,,,
1379,-1.899902,0.0625,-2.178223,10.31876,21.57784,-104.3797,,,
1380,-1.400391,0.2539062,-2.258789,-13.7291,-3.93486,-97.78786,,,
1381,-0.887207,0.2866211,-1.858887,-36.19003,-13.57841,-95.52956,,,
1382,-0.7197266,0.215332,-1.297363,-51.08261,33.17451,-94.36989,,,
1383,-0.519043,0.2099609,-1.103027,-55.17197,130.8918,-93.08815,,,
1384,-0.4633789,-0.07958984,-1.114258,-29.10995,356.0505,-84.05495,,,
1385,-0.359375,0.03417969,-1.326172,-24.10507,307.2224,-75.8152,,,
1386,-0.1689453,-0.01171875,-1.395508,-28.13339,213.8996,-66.90407,,,
1387,-0.1381836,-0.1064453,-1.143555,-38.81454,113.6799,-59.45778,,,
1388,-0.215332,-0.1767578,-0.9619141,-51.02158,30.91621,-52.3777,,,
1389,-0.4204102,-0.2705078,-0.9580078,-61.8248,-26.76201,-43.46657,,,
1390,-0.671875,-0.4306641,-1.041504,-71.83456,-56.85234,-31.38161,,,
1391,-0.8374023,-0.5117188,-1.224609,-82.08847,-64.97002,-15.87868,,,
1392,-0.840332,-0.6689453,-1.291016,-92.58652,-67.22832,1.455307,,,
1393,-0.7348633,-0.75,-1.062012,-101.0094,-82.42607,18.85033,,,
1394,-0.5991211,-0.7729492,-0.9492188,-104.5494,-118.1927,35.39085,,,
1395,-0.6044922,-0.8476562,-0.734375,-102.5352,-162.7483,51.38206,,,
1396,-0.7797852,-0.8486328,-0.6958008,-95.57724,-206.0833,67.98363,,,
1397,-0.875,-0.7021484,-0.1621094,-44.42978,-440.5193,111.6238,,,
1398,-0.8339844,-0.6450195,-0.0234375,-15.62119,-534.6356,117.178,,,
1399,-0.6855469,-0.5585938,0.03417969,16.48331,-610.6854,114.4314,,,
1400,-0.6367188,-0.5244141,0.08496094,47.85538,-664.0301,101.2478,,,
1401,-0.340332,-0.769043,0.8149414,93.69278,-730.0701,47.47581,,,
1402,-0.2099609,-0.6816406,0.6899414,104.6791,-761.7474,10.91576,,,
1403,0.1665039,-0.6459961,0.7329102,101.7494,-804.4109,-26.13258,,,
1404,0.175293,-0.4921875,0.6489258,87.16202,-852.8118,-59.76295,,,
1405,0.5112305,-0.4921875,0.6723633,64.27383,-873.1365,-85.7029,,,
1406,0.8754883,-0.6748047,0.7641602,35.2211,-867.033,-103.6472,,,
1407,1.213379,-0.78125,0.699707,5.680084,-845.4876,-113.9011,,,
1408,1.25,-0.8154297,0.1674805,-24.47128,-818.0218,-117.075,,,
1409,1.349121,-0.9213867,-1.130859,-111.0191,-729.826,-79.78249,,,
1410,1.15332,-0.7182617,-1.358887,-133.1749,-663.2366,-56.83327,,,
1411,0.871582,-0.6557617,-1.585938,-151.8517,-565.3362,-32.54128,,,
1412,0.8017578,-0.8051758,-1.894531,-164.3028,-429.2278,-10.99586,,,
1413,0.7485352,-0.9658203,-1.974121,-176.754,-266.0809,4.262924,,,
1414,0.7416992,-1.086914,-1.633789,-188.839,-104.826,9.878159,,,
1415,0.8417969,-1.19043,-1.780762,-199.1539,6.746292,7.375717,,,
1416,0.9008789,-1.250488,-1.461426,-209.4078,61.43379,-0.9860992,,,
1417,0.925293,-1.279785,-1.293945,-218.1969,70.34492,-12.03346,,,
1418,0.9951172,-1.249512,-1.067871,-224.9718,52.52266,-23.08083,,,
1419,0.9980469,-1.124023,-0.9941406,-229.8546,23.65303,-32.66335,,,
1420,1.024414,-0.9946289,-0.9931641,-234.2491,-9.366989,-39.56032,,,
1421,0.9399414,-0.8920898,-0.9360352,-238.2774,-40.18974,-44.01588,,,
1422,0.6938477,-0.6962891,-0.7338867,-250.2403,-69.73076,-45.90797,,,
1423,0.6445312,-0.6206055,-0.6972656,-253.2921,-58.6834,-45.35866,,,
1424,0.6416016,-0.5097656,-0.6762695,-255.4283,-36.89384,-45.84694,,,
1425,0.5585938,-0.3847656,-0.5200195,-256.7711,-3.69072,-48.47145,,,
1426,0.4819336,-0.5419922,-0.1962891,-254.7569,84.50508,-63.6692,,,
