motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
jjbhbhb,1500,10,16,16,16,500,500,500
index,ax,ay,az,gx,gy,gz,mx,my,mz
5862,0.859375,-0.109375,-0.609375,37.109375,5.859375,46.875,0,0,0
5863,0.8125,-0.15625,-0.515625,39.0625,5.859375,48.828125,0,0,0
5864,0.78125,-0.265625,-0.546875,41.015625,3.90625,48.828125,0,0,0
5865,0.921875,-0.4375,-0.46875,41.015625,5.859375,46.875,0,0,0
5866,0.796875,-0.546875,-0.453125,42.96875,1.953125,46.875,0,0,0
5867,0.828125,-0.640625,-0.40625,41.015625,5.859375,46.875,0,0,0
5868,0.671875,-0.796875,-0.28125,21.484375,5.859375,25.390625,0,0,0
5869,0.671875,-0.796875,-0.28125,19.53125,5.859375,25.390625,0,0,0
5870,0.53125,-0.828125,-0.21875,15.625,1.953125,17.578125,0,0,0
5871,0.53125,-0.828125,-0.1875,11.71875,1.953125,15.625,0,0,0
5872,0.53125,-0.84375,-0.1875,7.8125,1.953125,9.765625,0,0,0
5873,0.53125,-0.84375,-0.171875,3.90625,0,5.859375,0,0,0
5874,0.5,-0.84375,-0.15625,1.953125,0,1.953125,0,0,0
5875,0.46875,-0.84375,-0.140625,0,0,0,0,0,0
5876,0.40625,-0.875,-0.109375,0,0,0,0,0,0
5877,0.40625,-0.875,-0.09375,0,0,0,0,0,0
5878,0.546875,-0.8125,-0.15625,-5.859375,0,-7.8125,0,0,0
5879,0.578125,-0.796875,-0.1875,-7.8125,0,-9.765625,0,0,0
5880,0.578125,-0.8125,-0.25,-11.71875,0,-15.625,0,0,0
5881,0.640625,-0.84375,-0.234375,-17.578125,0,-21.484375,0,0,0
5882,0.625,-0.84375,-0.265625,-23.4375,-1.953125,-33.203125,0,0,0
5883,0.640625,-0.8125,-0.28125,-27.34375,-5.859375,-35.15625,0,0,0
5884,0.671875,-0.78125,-0.296875,-31.25,-9.765625,-41.015625,0,0,0
5885,0.765625,-0.796875,-0.34375,-37.109375,-11.71875,-48.828125,0,0,0
5886,0.8125,-0.75,-0.40625,-42.96875,-9.765625,-52.734375,0,0,0
5887,0.796875,-0.65625,-0.421875,-46.875,-7.8125,-52.734375,0,0,0
5888,0.828125,-0.359375,-0.515625,-41.015625,-9.765625,-50.78125,0,0,0
5889,0.828125,-0.359375,-0.515625,-41.015625,-9.765625,-50.78125,0,0,0
5890,0.921875,-0.171875,-0.625,-44.921875,-9.765625,-54.6875,0,0,0
5891,0.875,-0.03125,-0.640625,-48.828125,-5.859375,-54.6875,0,0,0
5892,0.796875,0.171875,-0.59375,-50.78125,-3.90625,-56.640625,0,0,0
5893,0.78125,0.25,-0.53125,-46.875,1.953125,-56.640625,0,0,0
5894,0.609375,0.421875,-0.40625,-39.0625,1.953125,-52.734375,0,0,0
5895,0.515625,0.515625,-0.359375,-35.15625,1.953125,-46.875,0,0,0
5896,0.40625,0.75,-0.28125,-17.578125,1.953125,-25.390625,0,0,0
5897,0.375,0.765625,-0.234375,-13.671875,3.90625,-19.53125,0,0,0
5898,0.28125,0.796875,-0.21875,-9.765625,1.953125,-11.71875,0,0,0
5899,0.3125,0.796875,-0.21875,-5.859375,1.953125,-3.90625,0,0,0
5900,0.375,0.8125,-0.234375,0,0,-1.953125,0,0,0
5901,0.421875,0.859375,-0.25,1.953125,0,-1.953125,0,0,0
5902,0.40625,0.84375,-0.28125,0,0,0,0,0,0
5903,0.328125,0.796875,-0.234375,15.625,-3.90625,19.53125,0,0,0
5904,0.4375,0.765625,-0.265625,19.53125,-1.953125,23.4375,0,0,0
5905,0.421875,0.609375,-0.359375,29.296875,-1.953125,39.0625,0,0,0
5906,0.5,0.53125,-0.328125,35.15625,-3.90625,44.921875,0,0,0
5907,0.59375,0.484375,-0.46875,39.0625,-3.90625,46.875,0,0,0
5908,0.65625,0.421875,-0.421875,42.96875,0,50.78125,0,0,0
5909,0.71875,0.328125,-0.609375,42.96875,3.90625,52.734375,0,0,0
5910,0.859375,0.203125,-0.65625,37.109375,13.671875,48.828125,0,0,0
5911,0.796875,-0.109375,-0.546875,39.0625,11.71875,52.734375,0,0,0
5912,0.890625,-0.3125,-0.5625,39.0625,7.8125,54.6875,0,0,0
5913,0.921875,-0.375,-0.5,37.109375,7.8125,50.78125,0,0,0
5914,0.84375,-0.40625,-0.4375,35.15625,7.8125,52.734375,0,0,0
5915,0.796875,-0.5,-0.421875,41.015625,5.859375,52.734375,0,0,0
5916,0.828125,-0.640625,-0.359375,39.0625,5.859375,52.734375,0,0,0
5917,0.78125,-0.71875,-0.34375,37.109375,7.8125,50.78125,0,0,0
5918,0.75,-0.78125,-0.328125,37.109375,3.90625,46.875,0,0,0
5919,0.71875,-0.78125,-0.3125,33.203125,5.859375,42.96875,0,0,0
5920,0.703125,-0.8125,-0.265625,29.296875,3.90625,37.109375,0,0,0
5921,0.5625,-0.84375,-0.203125,11.71875,0,13.671875,0,0,0
5922,0.5625,-0.84375,-0.203125,9.765625,0,11.71875,0,0,0
5923,0.53125,-0.84375,-0.171875,5.859375,0,7.8125,0,0,0
5924,0.5,-0.84375,-0.15625,3.90625,0,3.90625,0,0,0
5925,0.46875,-0.859375,-0.125,1.953125,0,1.953125,0,0,0
5926,0.421875,-0.859375,-0.109375,1.953125,0,0,0,0,0
5927,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
5928,0.40625,-0.875,-0.09375,0,0,0,0,0,0
5929,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5930,0.4375,-0.875,-0.0625,0,0,0,0,0,0
5931,0.40625,-0.890625,-0.078125,0,0,0,0,0,0
5932,0.421875,-0.859375,-0.0625,0,0,0,0,0,0
5933,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5934,0.40625,-0.875,-0.0625,0,0,0,0,0,0
5935,0.40625,-0.875,-0.09375,0,0,0,0,0,0
5936,0.390625,-0.890625,-0.078125,0,0,0,0,0,0
5937,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5938,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5939,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5940,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5941,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5942,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5943,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5944,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5945,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5946,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5947,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
5948,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5949,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5950,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5951,0.40625,-0.875,-0.078125,0,0,0,0,0,0
5952,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5953,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5954,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5955,0.40625,-0.875,-0.09375,0,0,0,0,0,0
5956,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5957,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5958,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5959,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5960,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5961,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
5962,0.421875,-0.859375,-0.09375,0,0,0,0,0,0
5963,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
5964,0.421875,-0.875,-0.09375,0,0,0,0,0,0
5965,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5966,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5967,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
5968,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5969,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5970,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5971,0.421875,-0.875,-0.09375,0,0,0,0,0,0
5972,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5973,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
5974,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5975,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5976,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
5977,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5978,0.421875,-0.875,-0.078125,0,0,1.953125,0,0,0
5979,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5980,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
5981,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5982,0.4375,-0.875,-0.078125,0,0,0,0,0,0
5983,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
5984,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5985,0.4375,-0.875,-0.078125,0,0,0,0,0,0
5986,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5987,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
5988,0.4375,-0.875,-0.078125,0,0,0,0,0,0
5989,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
5990,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
5991,0.421875,-0.875,-0.078125,0,0,0,0,0,0
5992,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
5993,0.4375,-0.875,-0.078125,0,0,0,0,0,0
5994,0.4375,-0.875,-0.09375,0,0,0,0,0,0
5995,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
5996,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
5997,0.4375,-0.875,-0.078125,0,0,0,0,0,0
5998,0.4375,-0.875,-0.09375,0,0,0,0,0,0
5999,0.421875,-0.859375,-0.078125,0,0,0,0,0,0
6000,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6001,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6002,0.4375,-0.875,-0.078125,0,0,0,0,0,0
6003,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6004,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6005,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6006,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6007,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6008,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6009,0.4375,-0.875,-0.078125,0,0,0,0,0,0
6010,0.4375,-0.875,-0.09375,0,0,0,0,0,0
6011,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6012,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6013,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6014,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6015,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6016,0.4375,-0.875,-0.09375,0,0,0,0,0,0
6017,0.4375,-0.875,-0.09375,0,0,0,0,0,0
6018,0.4375,-0.875,-0.09375,0,0,0,0,0,0
6019,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6020,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6021,0.421875,-0.859375,-0.09375,0,0,0,0,0,0
6022,0.4375,-0.875,-0.078125,0,0,0,0,0,0
6023,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6024,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6025,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6026,0.4375,-0.875,-0.09375,0,0,0,0,0,0
6027,0.453125,-0.875,-0.09375,0,0,0,0,0,0
6028,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6029,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6030,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6031,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6032,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6033,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6034,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6035,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6036,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6037,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6038,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6039,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6040,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6041,0.4375,-0.84375,-0.09375,0,0,0,0,0,0
6042,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6043,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6044,0.4375,-0.875,-0.09375,0,0,0,0,0,0
6045,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6046,0.453125,-0.875,-0.09375,0,0,0,0,0,0
6047,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6048,0.4375,-0.859375,-0.078125,0,0,0,0,0,0
6049,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6050,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6051,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6052,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6053,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6054,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6055,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6056,0.453125,-0.84375,-0.09375,0,0,0,0,0,0
6057,0.4375,-0.859375,-0.09375,0,0,0,0,0,0
6058,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6059,0.453125,-0.859375,-0.109375,0,0,0,0,0,0
6060,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6061,0.453125,-0.859375,-0.09375,0,0,0,0,0,0
6062,0.453125,-0.859375,-0.09375,0,1.953125,0,0,0,0
6063,0.453125,-0.859375,-0.09375,0,1.953125,0,0,0,0
6064,0.453125,-0.84375,-0.09375,0,0,0,0,0,0
6065,0.46875,-0.84375,-0.09375,0,1.953125,0,0,0,0
6066,0.46875,-0.859375,-0.09375,0,3.90625,0,0,0,0
6067,0.46875,-0.84375,-0.078125,0,3.90625,0,0,0,0
6068,0.453125,-0.859375,-0.078125,0,9.765625,-1.953125,0,0,0
6069,0.453125,-0.859375,-0.078125,-1.953125,9.765625,0,0,0,0
6070,0.4375,-0.84375,-0.09375,0,15.625,0,0,0,0
6071,0.453125,-0.859375,-0.046875,0,15.625,0,0,0,0
6072,0.4375,-0.84375,-0.046875,0,9.765625,0,0,0,0
6073,0.46875,-0.828125,-0.03125,0,17.578125,1.953125,0,0,0
6074,0.46875,-0.859375,-0.03125,0,15.625,0,0,0,0
6075,0.5,-0.84375,-0.015625,0,15.625,0,0,0,0
6076,0.484375,-0.84375,0,0,15.625,0,0,0,0
6077,0.484375,-0.84375,-0.015625,0,11.71875,0,0,0,0
6078,0.484375,-0.84375,-0.046875,-1.953125,3.90625,-3.90625,0,0,0
6079,0.453125,-0.890625,0.09375,-7.8125,25.390625,-23.4375,0,0,0
6080,0.5625,-0.921875,0.109375,-1.953125,19.53125,-27.34375,0,0,0
6081,0.703125,-0.8125,0.078125,-3.90625,41.015625,-25.390625,0,0,0
6082,0.578125,-0.8125,0.109375,-1.953125,41.015625,-27.34375,0,0,0
6083,0.515625,-0.765625,0.078125,-1.953125,15.625,-27.34375,0,0,0
6084,0.640625,-0.765625,0.140625,0,41.015625,-21.484375,0,0,0
6085,0.546875,-0.75,0.265625,1.953125,11.71875,-15.625,0,0,0
6086,0.734375,-0.71875,0.34375,5.859375,37.109375,-9.765625,0,0,0
6087,0.640625,-0.625,0.203125,0,37.109375,-1.953125,0,0,0
6088,0.5625,-0.640625,0.4375,-3.90625,60.546875,0,0,0,0
6089,0.5625,-0.640625,0.4375,-3.90625,60.546875,0,0,0,0
6090,0.609375,-0.546875,0.328125,-19.53125,99.609375,0,0,0,0
6091,0.28125,-0.625,0.515625,-21.484375,70.3125,-1.953125,0,0,0
6092,0.3125,-0.734375,0.484375,-23.4375,83.984375,-5.859375,0,0,0
6093,0.15625,-0.84375,0.6875,-17.578125,56.640625,-13.671875,0,0,0
6094,0.203125,-0.8125,0.625,-9.765625,52.734375,-17.578125,0,0,0
6095,0.03125,-0.734375,0.5625,-9.765625,42.96875,-15.625,0,0,0
6096,-0.015625,-0.84375,0.375,-11.71875,7.8125,-9.765625,0,0,0
6097,0,-0.875,0.625,-3.90625,15.625,-5.859375,0,0,0
6098,0.15625,-0.765625,0.609375,0,-5.859375,-3.90625,0,0,0
6099,-0.078125,-0.8125,0.515625,1.953125,-5.859375,0,0,0,0
6100,0.1875,-0.859375,0.578125,1.953125,-1.953125,-3.90625,0,0,0
6101,0.203125,-0.78125,0.46875,-1.953125,21.484375,-9.765625,0,0,0
6102,0.109375,-0.78125,0.46875,-3.90625,9.765625,-9.765625,0,0,0
6103,0.296875,-0.8125,0.546875,-1.953125,9.765625,-13.671875,0,0,0
6104,-0.046875,-0.765625,0.46875,-3.90625,-11.71875,-1.953125,0,0,0
6105,-0.046875,-0.765625,0.46875,-3.90625,-13.671875,-1.953125,0,0,0
6106,0.15625,-0.8125,0.390625,-9.765625,-9.765625,0,0,0,0
6107,0.234375,-0.90625,0.484375,-9.765625,-5.859375,0,0,0,0
6108,0.234375,-0.90625,0.578125,-3.90625,-13.671875,0,0,0,0
6109,0.234375,-0.84375,0.484375,-1.953125,-3.90625,0,0,0,0
6110,0.203125,-0.84375,0.484375,0,-11.71875,0,0,0,0
6111,0.265625,-0.859375,0.46875,0,0,0,0,0,0
6112,0.234375,-0.828125,0.40625,0,15.625,-1.953125,0,0,0
6113,0.1875,-0.796875,0.34375,-3.90625,0,-1.953125,0,0,0
6114,0.234375,-0.875,0.5,-1.953125,0,0,0,0,0
6115,0.265625,-0.875,0.515625,0,0,0,0,0,0
6116,0.265625,-0.890625,0.484375,0,1.953125,0,0,0,0
6117,0.203125,-0.875,0.4375,3.90625,-1.953125,0,0,0,0
6118,0.25,-0.84375,0.40625,3.90625,-1.953125,-1.953125,0,0,0
6119,0.25,-0.84375,0.40625,1.953125,0,0,0,0,0
6120,0.265625,-0.8125,0.34375,1.953125,-7.8125,-1.953125,0,0,0
6121,0.25,-0.8125,0.328125,0,-3.90625,0,0,0,0
6122,0.28125,-0.828125,0.421875,-3.90625,-11.71875,0,0,0,0
6123,0.265625,-0.828125,0.328125,-5.859375,-7.8125,0,0,0,0
6124,0.25,-0.875,0.390625,-1.953125,0,1.953125,0,0,0
6125,0.265625,-0.875,0.359375,-3.90625,0,0,0,0,0
6126,0.28125,-0.875,0.34375,-3.90625,1.953125,1.953125,0,0,0
6127,0.265625,-0.859375,0.34375,-3.90625,0,0,0,0,0
6128,0.25,-0.875,0.34375,-1.953125,0,0,0,0,0
6129,0.25,-0.875,0.328125,-1.953125,0,0,0,0,0
6130,0.265625,-0.875,0.34375,-1.953125,0,1.953125,0,0,0
6131,0.265625,-0.875,0.3125,-1.953125,-1.953125,1.953125,0,0,0
6132,0.25,-0.890625,0.3125,-1.953125,0,0,0,0,0
6133,0.25,-0.875,0.3125,0,0,0,0,0,0
6134,0.25,-0.875,0.3125,0,-1.953125,0,0,0,0
6135,0.28125,-0.875,0.296875,-1.953125,0,0,0,0,0
6136,0.25,-0.921875,0.328125,0,0,-1.953125,0,0,0
6137,0.25,-0.984375,0.375,0,3.90625,-7.8125,0,0,0
6138,0.234375,-1.078125,0.40625,5.859375,0,-15.625,0,0,0
6139,0.328125,-1.1875,0.5625,19.53125,0,-37.109375,0,0,0
6140,0.53125,-1.21875,0.65625,27.34375,1.953125,-46.875,0,0,0
6141,0.84375,-0.75,0.6875,50.78125,19.53125,-62.5,0,0,0
6142,0.8125,-0.625,0.578125,39.0625,27.34375,-66.40625,0,0,0
6143,0.8125,-0.625,0.578125,35.15625,27.34375,-66.40625,0,0,0
6144,0.71875,-0.296875,0.484375,13.671875,19.53125,-58.59375,0,0,0
6145,0.53125,-0.171875,0.40625,-7.8125,-5.859375,-44.921875,0,0,0
6146,0.578125,-0.109375,0.453125,-21.484375,-11.71875,-23.4375,0,0,0
6147,0.71875,-0.078125,0.40625,-21.484375,-1.953125,-3.90625,0,0,0
6148,0.5625,-0.15625,0.453125,-7.8125,-7.8125,9.765625,0,0,0
6149,0.71875,-0.203125,0.21875,0,23.4375,21.484375,0,0,0
6150,0.484375,-0.25,0.296875,3.90625,31.25,27.34375,0,0,0
6151,0.453125,-0.21875,0.46875,7.8125,23.4375,31.25,0,0,0
6152,0.34375,-0.1875,0.578125,3.90625,17.578125,13.671875,0,0,0
6153,0.375,-0.3125,0.71875,3.90625,15.625,5.859375,0,0,0
6154,0.375,-0.375,0.796875,5.859375,1.953125,0,0,0,0
6155,0.34375,-0.3125,0.8125,1.953125,1.953125,0,0,0,0
6156,0.453125,-0.359375,0.921875,1.953125,5.859375,0,0,0,0
6157,0.4375,-0.34375,0.828125,1.953125,7.8125,0,0,0,0
6158,0.375,-0.3125,0.859375,0,3.90625,0,0,0,0
6159,0.390625,-0.328125,0.859375,0,3.90625,0,0,0,0
6160,0.375,-0.34375,0.8125,0,1.953125,0,0,0,0
6161,0.328125,-0.28125,0.734375,-1.953125,-1.953125,-9.765625,0,0,0
6162,0.328125,-0.25,0.78125,-1.953125,-1.953125,-11.71875,0,0,0
6163,0.296875,-0.296875,0.765625,0,-7.8125,-13.671875,0,0,0
6164,0.46875,-0.34375,0.71875,1.953125,-3.90625,-17.578125,0,0,0
6165,0.453125,-0.328125,0.796875,5.859375,3.90625,-19.53125,0,0,0
6166,0.421875,-0.234375,0.6875,5.859375,-9.765625,-17.578125,0,0,0
6167,0.453125,-0.234375,0.734375,3.90625,3.90625,-15.625,0,0,0
6168,0.375,-0.234375,0.78125,13.671875,-9.765625,-15.625,0,0,0
6169,0.484375,-0.15625,0.609375,11.71875,3.90625,-13.671875,0,0,0
6170,0.359375,-0.171875,0.734375,19.53125,-13.671875,-11.71875,0,0,0
6171,0.609375,-0.15625,0.546875,19.53125,0,-3.90625,0,0,0
6172,0.296875,-0.078125,0.71875,9.765625,-5.859375,27.34375,0,0,0
6173,0.5,-0.015625,0.78125,9.765625,-13.671875,31.25,0,0,0
6174,0.828125,-0.046875,0.5625,1.953125,-3.90625,33.203125,0,0,0
6175,0.578125,-0.140625,0.8125,-1.953125,11.71875,39.0625,0,0,0
6176,0.515625,-0.078125,0.734375,-7.8125,0,46.875,0,0,0
6177,0.515625,-0.4375,0.953125,-21.484375,21.484375,50.78125,0,0,0
6178,0.484375,-0.171875,0.9375,-37.109375,7.8125,48.828125,0,0,0
6179,0.421875,-0.4375,0.875,-46.875,9.765625,48.828125,0,0,0
6180,0.515625,-0.5,1,-52.734375,13.671875,41.015625,0,0,0
6181,0.25,-0.75,0.828125,-54.6875,-9.765625,33.203125,0,0,0
6182,0.1875,-0.984375,0.734375,-35.15625,1.953125,13.671875,0,0,0
6183,0.171875,-0.96875,0.71875,-33.203125,0,11.71875,0,0,0
6184,0.21875,-0.953125,0.515625,-19.53125,3.90625,7.8125,0,0,0
6185,0.1875,-0.84375,0.453125,-19.53125,0,7.8125,0,0,0
6186,0.21875,-0.90625,0.390625,-15.625,1.953125,3.90625,0,0,0
6187,0.1875,-0.90625,0.484375,-13.671875,-3.90625,3.90625,0,0,0
6188,0.078125,-0.9375,0.4375,-3.90625,0,0,0,0,0
6189,0.140625,-0.890625,0.453125,-1.953125,3.90625,0,0,0,0
6190,0.109375,-0.90625,0.359375,0,0,0,0,0,0
6191,0.15625,-0.875,0.40625,3.90625,1.953125,-3.90625,0,0,0
6192,0.140625,-0.890625,0.40625,3.90625,0,-3.90625,0,0,0
6193,0.1875,-0.921875,0.46875,7.8125,0,-7.8125,0,0,0
6194,0.1875,-0.953125,0.46875,11.71875,0,-9.765625,0,0,0
6195,0.09375,-1,0.484375,13.671875,-3.90625,-11.71875,0,0,0
6196,0.203125,-1.078125,0.578125,19.53125,-13.671875,-21.484375,0,0,0
6197,0.3125,-1.1875,0.671875,23.4375,-11.71875,-37.109375,0,0,0
6198,0.390625,-1.21875,0.796875,31.25,-13.671875,-46.875,0,0,0
6199,0.453125,-1.171875,0.890625,39.0625,-7.8125,-48.828125,0,0,0
6200,0.734375,-0.5,0.625,29.296875,11.71875,-54.6875,0,0,0
6201,0.734375,-0.5,0.625,27.34375,11.71875,-54.6875,0,0,0
6202,0.640625,-0.265625,0.484375,15.625,11.71875,-46.875,0,0,0
6203,0.5,-0.1875,0.40625,3.90625,-11.71875,-37.109375,0,0,0
6204,0.59375,-0.140625,0.359375,-7.8125,3.90625,-23.4375,0,0,0
6205,0.53125,-0.15625,0.515625,-5.859375,1.953125,-13.671875,0,0,0
6206,0.578125,-0.1875,0.53125,-1.953125,3.90625,-1.953125,0,0,0
6207,0.640625,-0.109375,0.484375,-3.90625,17.578125,7.8125,0,0,0
6208,0.546875,-0.21875,0.578125,3.90625,21.484375,21.484375,0,0,0
6209,0.515625,-0.171875,0.5625,3.90625,31.25,27.34375,0,0,0
6210,0.40625,-0.140625,0.53125,0,25.390625,17.578125,0,0,0
6211,0.375,-0.15625,0.765625,-1.953125,15.625,13.671875,0,0,0
6212,0.203125,-0.34375,0.6875,1.953125,5.859375,9.765625,0,0,0
6213,0.390625,-0.328125,0.75,1.953125,11.71875,3.90625,0,0,0
6214,0.203125,-0.328125,0.75,0,0,0,0,0,0
6215,0.359375,-0.359375,0.921875,0,1.953125,1.953125,0,0,0
6216,0.375,-0.40625,0.921875,3.90625,3.90625,1.953125,0,0,0
6217,0.40625,-0.34375,0.84375,0,5.859375,0,0,0,0
6218,0.265625,-0.28125,0.84375,0,0,0,0,0,0
6219,0.234375,-0.3125,0.828125,0,0,-9.765625,0,0,0
6220,0.234375,-0.3125,0.828125,0,0,-9.765625,0,0,0
6221,0.21875,-0.28125,0.765625,3.90625,-1.953125,-13.671875,0,0,0
6222,0.328125,-0.3125,0.75,1.953125,0,-17.578125,0,0,0
6223,0.25,-0.25,0.75,3.90625,0,-15.625,0,0,0
6224,0.234375,-0.21875,0.734375,3.90625,11.71875,-9.765625,0,0,0
6225,0.3125,-0.234375,0.78125,9.765625,-9.765625,-11.71875,0,0,0
6226,0.328125,-0.25,0.734375,17.578125,-7.8125,-3.90625,0,0,0
6227,0.453125,-0.125,0.6875,17.578125,-21.484375,0,0,0,0
6228,0.734375,-0.203125,0.71875,0,31.25,37.109375,0,0,0
6229,0.515625,-0.15625,1,-3.90625,3.90625,33.203125,0,0,0
6230,0.53125,-0.09375,0.734375,-7.8125,-9.765625,33.203125,0,0,0
6231,0.40625,-0.328125,0.9375,-25.390625,-19.53125,35.15625,0,0,0
6232,0.5,-0.421875,0.8125,-37.109375,7.8125,41.015625,0,0,0
6233,0.484375,-0.46875,0.90625,-50.78125,0,33.203125,0,0,0
6234,0.203125,-0.578125,0.8125,-52.734375,3.90625,33.203125,0,0,0
6235,0.140625,-1.140625,0.5,-33.203125,-3.90625,13.671875,0,0,0
6236,0.140625,-1.140625,0.5,-31.25,-1.953125,11.71875,0,0,0
6237,0.015625,-0.984375,0.484375,-23.4375,-1.953125,5.859375,0,0,0
6238,0.15625,-0.890625,0.484375,-19.53125,-1.953125,3.90625,0,0,0
6239,0.1875,-0.890625,0.515625,-17.578125,1.953125,3.90625,0,0,0
6240,0.09375,-0.9375,0.484375,-9.765625,-1.953125,3.90625,0,0,0
6241,0.140625,-0.96875,0.453125,-3.90625,0,0,0,0,0
6242,0.109375,-0.921875,0.40625,0,0,0,0,0,0
6243,0.15625,-0.90625,0.34375,0,0,0,0,0,0
6244,0.140625,-0.890625,0.296875,0,-1.953125,-1.953125,0,0,0
