motion_name,threshold,trigger,ax_lambda,ay_lambda,az_lambda,gx_lambda,gy_lambda,gz_lambda
"Free hand - 10 steps - low,normal,quiet,high",1500,10,16,16,16,500,500,500
index,ax,ay,az,gx,gy,gz,mx,my,mz
3386,1.4681112,-0.58190876,-0.06426333,-108.25908,-14.835085,77.26919,0,0,0
3387,1.4341872,-0.5970403,0.012614709,-104.545876,4.5222907,99.00058,0,0,0
3388,1.3241173,-0.5640926,-0.0025168404,-101.137024,12.009578,111.35765,0,0,0
3389,1.3255817,-0.476232,-0.08793688,-101.684875,-1.3823175,140.21109,0,0,0
3390,1.4568845,-0.45329058,-0.10575306,-106.79814,-11.304495,154.4552,0,0,0
3391,1.6108845,-0.44059962,-0.13601616,-113.067986,-14.530724,168.69931,0,0,0
3392,1.9205933,-0.42497995,-0.21582288,-114.22456,-7.286926,205.16179,0,0,0
3393,1.9794111,-0.4198547,-0.21240608,-106.06768,-6.4347143,213.44041,0,0,0
3394,1.9798992,-0.40984836,-0.19019686,-76.362015,-3.938952,227.13667,0,0,0
3395,1.9140036,-0.3971574,-0.17164852,-55.117603,-2.7215073,231.4586,0,0,0
3396,1.7175376,-0.34322077,-0.1277182,-1.4282761,-4.7302914,234.44135,0,0,0
3397,1.4485865,-0.20362002,-0.11575941,53.60024,0.44385004,230.48463,0,0,0
3398,1.3214327,-0.14675467,-0.117223755,77.52303,3.3657181,225.24963,0,0,0
3399,1.1667004,-0.112098545,-0.08744876,112.341965,4.6440353,210.64029,0,0,0
3400,1.1786592,-0.12161678,0.02652597,133.3429,2.7569957,186.23053,0,0,0
3401,1.2323518,-0.11795592,0.062158328,140.22147,0.26123327,173.44734,0,0,0
3402,1.2506561,-0.07573402,0.10193966,145.69997,8.418116,162.55121,0,0,0
3403,1.2150238,-0.023505764,0.10584457,148.37834,22.175243,150.255,0,0,0
3404,1.1518129,0.020180484,0.08485565,146.36955,34.106205,141.18506,0,0,0
3405,0.8945766,0.112678185,-0.005933642,95.11512,68.98601,128.40187,0,0,0
3406,0.8206273,0.13171464,-0.02033302,68.08784,77.56899,125.419136,0,0,0
3407,0.7007952,0.07216468,0.020912655,-1.5500206,88.586876,113.97515,0,0,0
3408,0.6988427,0.028722487,0.039705064,-12.750515,88.70862,109.59235,0,0,0
3409,0.71104556,-0.0005643824,0.061426155,-15.915873,87.79553,103.80949,0,0,0
3410,0.73325473,-0.025946336,0.0982788,-11.046092,87.91728,96.56569,0,0,0
3411,0.7520472,-0.057917837,0.12512511,-1.0630425,89.80431,88.10445,0,0,0
3412,0.760101,-0.080615155,0.13049436,10.807184,91.93481,78.9127,0,0,0
3413,0.7696193,-0.07939487,0.12976219,23.225124,93.27399,70.20797,0,0,0
3414,0.7774291,-0.07426967,0.12512511,35.460445,94.97842,60.772774,0,0,0
3415,0.7881676,-0.06645984,0.115850925,47.20879,97.169815,51.2767,0,0,0
3416,0.80818033,-0.047179315,0.1114579,56.278755,99.482956,43.42418,0,0,0
3417,0.8316098,-0.017404333,0.10877326,62.79209,101.85698,36.667362,0,0,0
3418,0.87554014,0.0008999611,0.08778434,66.38355,103.804886,28.875711,0,0,0
3419,1.0227066,0.034579862,0.022621056,60.296326,106.11804,7.0834455,0,0,0
3420,1.1283834,0.07460525,-0.017892446,51.408974,108.00507,-7.1606617,0,0,0
3421,1.2362567,0.12146424,-0.07231721,39.05191,111.96178,-22.378725,0,0,0
3422,1.330951,0.14342938,-0.106241174,21.76419,118.29248,-38.327255,0,0,0
3423,1.4007514,0.17271627,-0.12869444,-2.4020953,126.3885,-55.128,0,0,0
3424,1.4283298,0.18272261,-0.13650426,-29.429375,135.45845,-73.02444,0,0,0
3425,1.3629224,0.18247855,-0.18531571,-91.39732,143.79796,-107.41726,0,0,0
3426,1.3287544,0.14050071,-0.19825076,-123.903114,144.34581,-123.731026,0,0,0
3427,1.3104502,0.096082285,-0.20606057,-157.86983,143.43272,-141.07962,0,0,0
3428,1.3075215,0.044098094,-0.21655504,-186.35805,141.7283,-159.15868,0,0,0
3429,1.3360761,-0.059138123,-0.18482761,-233.65579,134.54538,-190.81224,0,0,0
3430,1.3665833,-0.11014608,-0.1557848,-250.15215,130.04083,-207.06514,0,0,0
3431,1.3931855,-0.14309382,-0.143826,-262.81357,125.84065,-221.55273,0,0,0
3432,1.4158828,-0.14748685,-0.15065959,-272.8575,121.88395,-234.64029,0,0,0
3433,1.4434613,-0.1660352,-0.21265014,-282.65793,117.98812,-255.45856,0,0,0
3434,1.4268655,-0.32320806,-0.40765187,-294.22363,136.43242,-265.259,0,0,0
3435,1.4092933,-0.34053615,-0.42351562,-306.15463,143.06749,-259.71964,0,0,0
3436,1.3985548,-0.39374062,-0.44035554,-319.6074,148.66774,-251.62361,0,0,0
3437,1.3577971,-0.502102,-0.5113762,-342.67795,159.86824,-228.79652,0,0,0
3438,1.3019081,-0.5887424,-0.5553065,-353.02625,168.5121,-199.57785,0,0,0
3439,1.2696925,-0.6309643,-0.58361715,-355.1568,171.12961,-184.11629,0,0,0
3440,1.2306434,-0.668305,-0.59264725,-354.0002,172.16443,-168.533,0,0,0
3441,1.1937908,-0.7058898,-0.5811766,-345.2346,171.31223,-154.65413,0,0,0
3442,1.1635276,-0.76397544,-0.56921774,-326.6077,167.05116,-142.17532,0,0,0
3443,1.1430268,-0.791798,-0.570438,-300.79788,159.56387,-130.3661,0,0,0
3444,1.1405863,-0.7815476,-0.5806885,-270.72696,150.85913,-119.46997,0,0,0
3445,1.144003,-0.7327361,-0.6072907,-237.91684,143.37186,-110.643486,0,0,0
3446,1.156694,-0.6719659,-0.6365776,-206.32414,137.7716,-103.64319,0,0,0
3447,1.1654801,-0.62071383,-0.6665966,-179.29686,134.24103,-99.07776,0,0,0
3448,1.164992,-0.56799746,-0.6653763,-158.3568,130.9539,-96.82549,0,0,0
3449,1.160843,-0.5125965,-0.6661085,-144.90404,127.60594,-96.39938,0,0,0
3450,1.1630396,-0.44572482,-0.67147774,-128.04242,111.17043,-101.81702,0,0,0
3451,1.190862,-0.44181988,-0.6892939,-123.05128,100.57878,-105.59099,0,0,0
3452,1.2091663,-0.42961705,-0.69100237,-120.37291,92.66538,-108.75635,0,0,0
3453,1.2045293,-0.40325883,-0.69271076,-123.17302,86.82165,-111.31298,0,0,0
3454,1.1850047,-0.3793412,-0.6973478,-129.86897,80.85617,-114.72183,0,0,0
3455,1.1559619,-0.36835867,-0.67635894,-140.70424,72.4558,-116.42625,0,0,0
3456,1.1117876,-0.35200682,-0.65048885,-155.49619,64.238045,-116.66974,0,0,0
3457,1.0451599,-0.34541726,-0.578492,-187.515,44.57631,-119.10463,0,0,0
3458,1.0849413,-0.43669468,-0.4667137,-195.91537,5.191962,-130.91385,0,0,0
3459,1.1051979,-0.48672643,-0.43864715,-180.81905,-4.669343,-138.34026,0,0,0
3460,1.122282,-0.5016139,-0.43693876,-161.27905,-12.582736,-146.01016,0,0,0
3461,1.1579144,-0.5023461,-0.43815905,-140.7651,-21.835318,-155.08012,0,0,0
3462,1.2257624,-0.5067391,-0.42888486,-123.05128,-30.418308,-163.29788,0,0,0
3463,1.305813,-0.5523778,-0.42034283,-106.43315,-36.50553,-170.96779,0,0,0
3464,1.4568845,-0.71418774,-0.3588404,-83.11909,-45.453754,-181.0117,0,0,0
3465,1.4861714,-0.7854525,-0.33711934,-73.25778,-48.801723,-180.95084,0,0,0
3466,1.4744567,-0.8694082,-0.2983142,-62.118156,-48.923473,-176.6289,0,0,0
3467,1.4097813,-1.1088283,-0.22314459,-43.55212,-55.497673,-147.16675,0,0,0
3468,1.2789668,-1.2127967,-0.17652965,-33.38645,-61.341408,-96.155785,0,0,0
3469,1.2050174,-1.1922959,-0.13430776,-27.90795,-65.35898,-64.68483,0,0,0
3470,1.1498604,-1.1578839,-0.06743607,-20.90764,-71.99405,-31.874691,0,0,0
3471,1.1000729,-1.0202355,0.06630731,-2.463348,-93.481964,34.780426,0,0,0
3472,1.122526,-0.92358893,0.15612037,27.242311,-110.891426,85.73051,0,0,0
3473,1.11374,-0.8742893,0.19175273,43.677822,-113.02195,103.01822,0,0,0
3474,1.0939714,-0.8223051,0.21347381,62.06124,-112.65672,115.5579,0,0,0
3475,1.0746908,-0.76324326,0.21664658,82.63606,-111.98713,124.20176,0,0,0
3476,1.0749348,-0.65048885,0.21518221,121.28995,-105.10856,136.68057,0,0,0
3477,1.0681013,-0.54969317,0.20712833,143.93443,-84.89898,144.59398,0,0,0
3478,1.0485767,-0.489167,0.21518221,148.3781,-72.66365,148.42891,0,0,0
3479,1.007575,-0.38519862,0.20541993,139.00377,-38.879547,156.46407,0,0,0
3480,1.023927,-0.35762012,0.18857999,129.87294,-31.574879,158.1076,0,0,0
3481,1.1003168,-0.2978261,0.18467507,99.4368,-13.678436,161.75995,0,0,0
3482,1.1247226,-0.29929045,0.16783512,91.827774,-9.72174,163.4035,0,0,0
3483,1.1510807,-0.30319536,0.14318533,86.53188,-6.312894,164.68181,0,0,0
3484,1.2089224,-0.2602413,0.0645989,78.31413,6.592024,164.37746,0,0,0
3485,1.1981838,-0.22314459,0.06899194,74.29632,17.244743,162.73398,0,0,0
3486,1.1315562,-0.2133823,0.017495854,65.40897,26.923431,156.82938,0,0,0
3487,1.1183771,-0.1945899,0.012614709,60.965298,29.784428,153.9075,0,0,0
3488,1.1061742,-0.18311921,0.011150366,56.76511,32.584553,150.3769,0,0,0
3489,1.0915308,-0.18360732,0.013590938,51.956203,35.080315,145.99411,0,0,0
3490,1.0610236,-0.17067228,0.0043167626,44.408043,39.2805,135.7067,0,0,0
3491,1.0573628,-0.15529668,0.013590938,42.39926,40.07184,129.13249,0,0,0
3492,1.0551662,-0.1408973,0.009441964,40.938328,40.984924,121.15823,0,0,0
3493,1.0598034,-0.12869444,0.0004118466,40.086113,42.019753,111.23605,0,0,0
3494,1.0588272,-0.12454546,0.0070013925,40.51222,43.35894,100.64428,0,0,0
3495,1.0646845,-0.11112231,-0.007153928,41.486176,45.732956,88.9568,0,0,0
3496,1.0588272,-0.07890676,-0.015207818,42.0949,47.741745,76.234505,0,0,0
3497,1.0537019,-0.048155546,-0.028386908,40.9992,48.837444,62.355633,0,0,0
3498,1.0466243,-0.0056895847,-0.05230452,37.042503,49.994015,48.23327,0,0,0
3499,1.1491283,0.09388577,-0.1528561,-49.15261,36.35863,-51.840714,0,0,0
3500,1.2291791,0.06289051,-0.19141716,-71.12749,32.523678,-70.102394,0,0,0
3501,1.2404057,0.050931696,-0.2648784,-120.19052,38.30654,-101.02549,0,0,0
3502,1.258466,-0.04888772,-0.5016139,-85.00636,70.93407,-105.28655,0,0,0
3503,1.1230142,-0.08476413,-0.497709,-99.067856,86.76086,-103.33864,0,0,0
3504,0.92776835,-0.2363237,-0.32833326,-131.6345,98.326584,-106.44312,0,0,0
3505,0.82990146,-0.31295767,-0.13723643,-148.37437,86.21301,-109.1215,0,0,0
3506,0.79792994,-0.32174373,-0.034976453,-136.13905,55.898624,-119.53066,0,0,0
3507,0.75619614,-0.31759474,-0.053768862,-129.38225,50.115757,-122.33079,0,0,0
3508,0.7093371,-0.32442835,-0.09574671,-122.74716,44.576385,-126.287476,0,0,0
3509,0.6849314,-0.34785783,-0.13552804,-114.59028,37.819565,-129.45284,0,0,0
3510,0.6798062,-0.3676265,-0.16627926,-104.7291,30.819304,-131.58333,0,0,0
3511,0.7022595,-0.395449,-0.17579748,-93.650345,25.523415,-134.38345,0,0,0
3512,0.7369156,-0.41204488,-0.17091635,-81.59764,22.297186,-137.79228,0,0,0
3513,0.7757207,-0.42058688,-0.1540764,-69.36232,20.897125,-141.01851,0,0,0
3514,0.80061454,-0.43352196,-0.13259935,-55.422573,20.897125,-144.42737,0,0,0
3515,0.82209164,-0.44572482,-0.11112231,-41.361084,21.140614,-147.34923,0,0,0
3516,0.84332454,-0.4657375,-0.08769282,-28.151804,19.801424,-149.72324,0,0,0
3517,0.8555274,-0.48648238,-0.07304938,-16.464333,17.0013,-151.06244,0,0,0
3518,0.86651,-0.5003936,-0.06694795,-8.124832,14.322921,-150.45372,0,0,0
3519,0.8133055,-0.59240323,-0.052060463,-18.351372,1.4180039,-112.408554,0,0,0
3520,0.80476356,-0.6033858,-0.044494685,-19.568815,-0.103802405,-100.294975,0,0,0
3521,0.78499484,-0.6233985,-0.019356789,-18.290499,-1.2603753,-88.12053,0,0,0
3522,0.781334,-0.65951896,0.0050489344,-15.855609,-3.2082872,-76.98091,0,0,0
3523,0.7798697,-0.6883177,0.023353228,-11.29019,-6.7388783,-65.35431,0,0,0
3524,0.78304243,-0.71150315,0.051663868,-2.6463299,-10.634703,-53.54509,0,0,0
3525,0.7793816,-0.72004515,0.07167656,7.275847,-14.652271,-42.46634,0,0,0
3526,0.7723039,-0.7178486,0.09388577,17.928492,-17.452394,-31.509335,0,0,0
3527,0.77523255,-0.7190689,0.11438658,28.155031,-20.678623,-20.85669,0,0,0
3528,0.8547953,-0.69808,0.1051124,42.094776,-32.42697,1.0573206,0,0,0
3529,0.88554645,-0.61778516,0.017251797,46.903687,-28.16591,24.919245,0,0,0
3530,0.8940885,-0.57409894,-0.009106386,42.642628,-24.63532,35.997993,0,0,0
3531,0.9192264,-0.55091345,-0.02472605,35.520573,-23.53962,47.137615,0,0,0
3532,0.99000293,-0.5565268,-0.013987531,29.25073,-25.42666,56.572815,0,0,0
3533,1.3580413,-0.6233985,0.014079052,31.19864,-32.548714,73.67792,0,0,0
3534,1.4727482,-0.60240954,-0.052548576,36.433655,-31.08778,79.70427,0,0,0
3535,1.7246152,-0.52601963,-0.169452,44.468796,-27.191956,88.104645,0,0,0
3536,1.9242542,-0.50942373,-0.32613674,37.103252,-14.226165,102.65311,0,0,0
3537,1.9496361,-0.5206503,-0.3800734,33.146553,-1.5647365,111.6622,0,0,0
3538,1.9203492,-0.5108881,-0.425224,30.042068,10.548841,125.0541,0,0,0
3539,1.8798357,-0.46793398,-0.46598154,26.085373,16.392578,141.00262,0,0,0
3540,1.8634838,-0.40789592,-0.5050307,20.424253,13.896816,157.55989,0,0,0
3541,1.8776392,-0.35298303,-0.55164564,15.432729,8.357441,174.90848,0,0,0
3542,1.8939911,-0.28367078,-0.5355379,10.197715,-2.1125867,202.36186,0,0,0
3543,1.8842288,-0.26439026,-0.497709,16.28494,-9.052024,210.27525,0,0,0
3544,1.8412746,-0.26219377,-0.43693876,32.23347,-17.33065,214.41457,0,0,0
3545,1.7614679,-0.24852654,-0.3839783,55.4258,-24.08747,215.38853,0,0,0
3546,1.6492016,-0.22997819,-0.35298303,82.39221,-30.90516,212.52753,0,0,0
3547,1.5364472,-0.19385773,-0.32955354,111.915245,-38.270706,208.08385,0,0,0
3548,1.3634106,-0.088424996,-0.3588404,161.95198,-50.50595,199.07484,0,0,0
3549,1.331439,-0.02301765,-0.3886154,176.31784,-55.31486,195.36163,0,0,0
3550,1.3119144,0.046538666,-0.41692603,183.01378,-56.227943,192.86586,0,0,0
3551,1.2728654,0.09364171,-0.4520703,187.09222,-50.44508,188.48306,0,0,0
3552,1.2406497,0.1182915,-0.4384031,188.12706,-42.349068,184.16113,0,0,0
3553,1.2282029,0.14294128,-0.44035554,181.18762,-37.966267,179.53484,0,0,0
3554,1.246019,0.15221545,-0.42302752,170.96107,-34.80091,173.44762,0,0,0
3555,1.262859,0.14025664,-0.41790226,157.44743,-29.383282,167.36038,0,0,0
3556,1.2384533,0.14440562,-0.41741413,141.25542,-19.582848,161.39491,0,0,0
3557,1.156694,0.15514414,-0.43474224,124.45467,-4.669145,154.69896,0,0,0
3558,1.0466243,0.17784147,-0.4315695,107.53219,7.687922,148.2465,0,0,0
3559,0.9494895,0.18296666,-0.42131907,88.844406,13.349042,142.09842,0,0,0
3560,0.88090944,0.16270992,-0.40496722,69.852264,14.201253,136.55904,0,0,0
3561,0.8384434,0.1182915,-0.39178815,51.89495,12.679446,131.08054,0,0,0
3562,0.82331187,0.0594737,-0.34712568,37.407352,9.51409,124.74981,0,0,0
3563,0.8189188,-0.03180371,-0.28952816,27.302559,1.9659302,110.50571,0,0,0
3564,0.8106209,-0.045714974,-0.2734204,28.520004,-1.01681,103.201035,0,0,0
3565,0.79890615,-0.05865001,-0.2692714,32.963676,-3.634317,94.557175,0,0,0
3566,0.7874354,-0.06743607,-0.28684354,43.859814,-10.573754,75.8694,0,0,0
3567,0.7874354,-0.08500819,-0.29636177,52.868908,-16.41749,55.903294,0,0,0
3568,0.7793816,-0.112342596,-0.29270092,57.738686,-18.06104,34.902367,0,0,0
3569,0.7696193,-0.13040285,-0.2785456,56.886475,-19.643719,24.67583,0,0,0
3570,0.7671787,-0.14504628,-0.27244416,54.02548,-22.62646,14.753654,0,0,0
3571,0.76620245,-0.16042188,-0.26609868,49.46006,-25.670073,5.0749655,0,0,0
3572,0.7581486,-0.19483395,-0.2270495,35.824677,-31.02683,-12.3953705,0,0,0
3573,0.7508269,-0.21533477,-0.21045363,27.546047,-34.131317,-20.308764,0,0,0
3574,0.7430171,-0.23754399,-0.18189892,20.180506,-37.78365,-27.735178,0,0,0
3575,0.7378918,-0.2653665,-0.15358828,14.945492,-41.80122,-35.161594,0,0,0
3576,0.73252255,-0.3080765,-0.12698603,11.475774,-46.36664,-41.43144,0,0,0
3577,0.7352072,-0.34614944,-0.09550265,11.11054,-50.992928,-47.396915,0,0,0
3578,0.73423094,-0.38031745,-0.07915082,11.962751,-54.82788,-52.63193,0,0,0
3579,0.7264211,-0.4000861,-0.059138123,13.362814,-58.2976,-57.319096,0,0,0
3580,0.72129595,-0.41204488,-0.040345713,15.919449,-62.010807,-61.701897,0,0,0
3581,0.72251624,-0.43181357,-0.024237936,19.937017,-65.419655,-66.02383,0,0,0
3582,0.73105824,-0.4530465,-0.007642043,24.806797,-68.76763,-69.73703,0,0,0
3583,0.84234834,-0.50649506,0.032383345,66.62604,-74.73311,-87.389984,0,0,0
3584,0.9497335,-0.50088173,0.08924869,67.66187,-70.533226,-93.90363,0,0,0
3585,0.96120423,-0.5016139,0.11023761,65.10523,-69.62015,-92.564445,0,0,0
3586,0.9741393,-0.5133287,0.11536281,64.67912,-69.4984,-91.46875,0,0,0
3587,0.985854,-0.51503706,0.13830419,64.313896,-69.43752,-89.520836,0,0,0
3588,0.9895148,-0.51845384,0.1456259,62.670345,-69.19404,-87.45118,0,0,0
3589,1.019778,-0.5033223,0.124636985,60.783306,-68.220085,-82.1553,0,0,0
3590,1.0312487,-0.49185163,0.11121384,58.713646,-65.72432,-79.2943,0,0,0
3591,1.0339333,-0.47818443,0.11463064,55.426548,-61.40239,-76.25068,0,0,0
3592,1.0378382,-0.47159484,0.096082285,51.83508,-58.054413,-72.963585,0,0,0
3593,1.0646845,-0.42668834,0.11463064,17.016153,-37.418724,-40.883904,0,0,0
3594,1.053946,-0.41106865,0.10535646,10.624567,-32.975048,-36.379356,0,0,0
3595,0.99634844,-0.45158216,0.108041085,-0.028077327,-24.39206,-22.37874,0,0,0
3596,0.9778001,-0.45011783,0.12024395,3.9286191,-22.261532,-19.578617,0,0,0
3597,0.9372866,-0.42620024,0.11243413,14.459519,-19.400536,-15.134942,0,0,0
3598,0.9043389,-0.3451732,0.028234372,8.920144,-2.1736872,-6.1867213,0,0,0
3599,0.88188565,-0.34614944,0.00895385,-1.9759893,1.9047537,-3.9953198,0,0,0
3600,0.9326495,-0.35517955,-0.022285476,-12.141656,3.42656,-2.0474079,0,0,0
3601,0.94509643,-0.3544474,-0.008862329,-12.385144,3.3048155,-2.1082802,0,0,0
3602,0.9565671,-0.35639983,-0.021553306,-11.71555,3.4874322,-2.7170026,0,0,0
3603,0.9609601,-0.36616215,-0.037417028,-11.106828,4.5831327,-3.021364,0,0,0
3604,0.9580314,-0.36347753,-0.04132194,-10.802344,5.800532,-3.2648833,0,0,0
3605,0.9531503,-0.36225724,-0.05767378,-10.741472,6.5918713,-3.5083723,0,0,0
3606,0.9494895,-0.35176274,-0.062066805,-12.263278,7.139722,-1.6213324,0,0,0
3607,0.93509007,-0.3664062,-0.06304304,-15.55038,8.478911,1.1787912,0,0,0
3608,0.91849416,-0.36884677,-0.06304304,-18.167887,8.5397835,4.283276,0,0,0
3609,0.91629773,-0.36372158,-0.055965375,-18.533121,7.687572,5.5615935,0,0,0
3610,0.9153215,-0.35469145,-0.05840595,-16.402592,5.73966,8.72695,0,0,0
3611,0.9072676,-0.3617691,-0.05840595,-12.750256,4.9483204,10.127012,0,0,0
3612,0.90946406,-0.35932854,-0.06548361,-10.741472,3.9743645,10.492246,0,0,0
3613,0.9072676,-0.3532271,-0.062798984,-8.79356,2.9395363,10.3705015,0,0,0
3614,0.9045829,-0.34419698,-0.0684123,-6.6021585,2.2090693,9.944395,0,0,0
3615,0.9058032,-0.34200048,-0.057429723,-3.680291,1.41773,9.031312,0,0,0
3616,0.92776835,-0.33101788,-0.074513726,-1.6715064,-2.2954774,6.048571,0,0,0
3617,0.94485235,-0.32906544,-0.07500184,-2.4628456,-3.5129225,4.5876374,0,0,0
3618,0.9841456,-0.33492282,-0.071585044,-3.1933126,-4.4868784,1.2396635,0,0,0
3619,0.99000293,-0.34004802,-0.06938853,-3.254185,-3.9390283,-0.4038874,0,0,0
3620,0.9907352,-0.3368753,-0.07036476,-3.6194184,-3.2085612,-1.986566,0,0,0
3621,0.9714546,-0.3451732,-0.06694795,-4.289013,-2.7215831,-3.8127337,0,0,0
3622,0.94851327,-0.3537152,-0.059138123,-4.8977356,-3.5129225,-3.690989,0,0,0
3623,0.9428999,-0.36372158,-0.054256976,-4.5933743,-4.121645,-3.3257554,0,0,0
3624,0.9258159,-0.37275168,-0.036196742,-2.3411012,-6.313046,-1.8648216,0,0,0
3625,0.9206908,-0.36201316,-0.036928914,0.21553344,-6.982641,-1.0734822,0,0,0
3626,0.9197145,-0.36006072,-0.021797363,2.9547849,-7.4696193,-0.4038874,0,0,0
3627,0.9150774,-0.35762012,-0.02374982,5.085314,-8.32183,0.3874519,0,0,0
3628,0.9143452,-0.3532271,-0.015451875,6.9114814,-8.869681,0.7526854,0,0,0
3629,0.90995216,-0.34053615,-0.013011302,9.163754,-8.443575,1.117919,0,0,0
3630,0.9192264,-0.3337025,-0.011791016,8.372415,-7.1043854,0.2657074,0,0,0
3631,0.9192264,-0.335655,-0.011791016,7.398459,-6.252174,-0.2821429,0,0,0
3632,0.9253278,-0.33077383,-0.014963761,6.05927,-5.2173457,-0.9517377,0,0,0
3633,0.9299649,-0.32345212,-0.017404333,3.8678684,-4.547751,-1.4995879,0,0,0
3634,0.9436321,-0.3280892,-0.010326672,-1.0019116,-2.3563497,-2.960522,0,0,0
3635,0.95119786,-0.3366312,-0.0113029005,-6.9673924,-0.5910543,-3.690989,0,0,0
3636,0.95412654,-0.34004802,-0.024970107,-8.550071,0.44377393,-3.9344778,0,0,0
3637,0.9487573,-0.34541726,-0.023261707,-9.645772,0.930752,-3.8127337,0,0,0
3638,0.94802517,-0.35298303,-0.024970107,-10.497983,1.3568577,-3.8736057,0,0,0
3639,0.9414356,-0.35737607,-0.024481993,-10.497983,1.6003467,-3.4475,0,0,0
3640,0.93435794,-0.36616215,-0.019844905,-7.941348,1.661219,-3.1431386,0,0,0
3641,0.9294768,-0.36665025,-0.015695931,-5.8108196,0.9916242,-3.0822663,0,0,0
3642,0.9233753,-0.36494187,-0.012523187,-3.4368017,0.32202944,-2.717033,0,0,0
3643,0.9197145,-0.36835867,-0.0039811837,-1.0019116,-0.22582084,-2.717033,0,0,0
3644,0.91702986,-0.3493222,-0.0122791305,2.2851899,0.20028493,-2.5952885,0,0,0
3645,0.9182502,-0.34688163,-0.013011302,1.067745,1.3568577,-2.5344162,0,0,0
3646,0.9187383,-0.3493222,-0.013255359,-0.7584226,1.9047079,-2.1083105,0,0,0
3647,0.9233753,-0.3446851,-0.014963761,-2.7063346,2.391686,-1.5604602,0,0,0
3648,0.92361945,-0.34370887,-0.018868675,-4.228141,3.7308757,-1.3778434,0,0,0
3649,0.91995853,-0.3532271,-0.017892446,-5.8108196,5.130937,-1.2560989,0,0,0
3650,0.9255719,-0.35688797,-0.02667851,-7.636987,5.557043,-1.3169712,0,0,0
3651,0.92630404,-0.35713202,-0.030583424,-8.732688,5.557043,-1.1343544,0,0,0
3652,0.921911,-0.36347753,-0.041566,-9.158793,6.957105,-1.0126098,0,0,0
3653,0.921911,-0.36567402,-0.0398576,-9.097921,6.774488,-1.0734822,0,0,0
3654,0.9206908,-0.36787054,-0.0449828,-8.976177,6.3483825,-1.3169712,0,0,0
3655,0.92361945,-0.36884677,-0.047423374,-8.123965,5.617915,-1.5604602,0,0,0
3656,0.93386984,-0.36030477,-0.04888772,-7.0891366,4.7048316,-1.6822047,0,0,0
3657,0.93191737,-0.35981667,-0.045714974,-5.8108196,4.4613423,-1.7430769,0,0,0
3658,0.9321614,-0.36567402,-0.049863946,-4.8368635,4.643959,-1.8648216,0,0,0
3659,0.92361945,-0.37055516,-0.0483996,-3.0715683,4.156981,-1.9256936,0,0,0
3660,0.9238635,-0.36030477,-0.048155546,-1.306273,2.817792,-1.1952267,0,0,0
3661,0.92606,-0.36347753,-0.042786285,-0.81929487,2.817792,-0.76912093,0,0,0
3662,0.9226432,-0.3671384,-0.051084235,-0.45406136,2.574303,-0.4038874,0,0,0
3663,0.91751796,-0.36372158,-0.0449828,-0.21057233,2.0264525,0.6309409,0,0,0
3664,0.92093474,-0.36445373,-0.04400657,0.2764057,1.8438358,0.6918132,0,0,0
3665,0.91702986,-0.36396563,-0.04425063,0.2764057,1.6003467,1.0570467,0,0,0
3666,0.91995853,-0.35957262,-0.03961354,0.032916673,1.661219,2.1527472,0,0,0
3667,0.921911,-0.35737607,-0.040833827,-0.14970009,1.3568577,2.4571085,0,0,0
3668,0.92825645,-0.3583523,-0.050108004,-1.0019116,1.6003467,3.0658312,0,0,0
3669,0.93338174,-0.35737607,-0.049375832,-1.6715064,1.41773,3.0658312,0,0,0
3670,0.9353342,-0.35932854,-0.050840173,-1.6106342,1.41773,3.0658312,0,0,0
3671,0.9302089,-0.36054882,-0.05230452,-1.062784,1.9047079,3.248448,0,0,0
3672,0.92776835,-0.35981667,-0.05230452,-0.14970009,2.330814,3.248448,0,0,0
3673,0.9228872,-0.35737607,-0.049131777,0.15466118,1.5394745,3.6136816,0,0,0
3674,0.9211789,-0.3566439,-0.03790514,0.580767,-0.16494858,4.1006594,0,0,0
3675,0.9221551,-0.3532271,-0.047179315,0.5198947,-0.22582084,4.344148,0,0,0
3676,0.92728025,-0.3542033,-0.045959033,0.15466118,0.017668173,4.526765,0,0,0
3677,0.9214229,-0.35078654,-0.04425063,0.7025115,-0.2866931,4.465893,0,0,0
3678,0.9202026,-0.35127464,-0.040833827,1.2503618,-0.34756535,4.344148,0,0,0
3679,0.9206908,-0.35078654,-0.038149197,1.7373397,-0.71279883,4.283276,0,0,0
3680,0.9255719,-0.35127464,-0.036440797,2.2851899,-0.89541566,4.1615314,0,0,0
3681,0.92044663,-0.34224454,-0.032047767,2.8939126,-0.71279883,4.1006594,0,0,0
3682,0.9197145,-0.3412683,-0.037661083,3.198274,-0.46930984,3.8571703,0,0,0
3683,0.92093474,-0.34395292,-0.035952684,2.8939126,-0.5910543,3.6745536,0,0,0
3684,0.91654176,-0.34444106,-0.03009531,1.9808288,-0.89541566,3.3701923,0,0,0
3685,0.9202026,-0.3424886,-0.02643445,1.6155952,-0.83454335,3.0658312,0,0,0
3686,0.91727394,-0.34053615,-0.034244284,1.6764675,-0.7736711,2.8223422,0,0,0
3687,0.92313135,-0.34102425,-0.029607194,1.4329785,-0.2866931,2.5788531,0,0,0
3688,0.92728025,-0.3395599,-0.029851254,1.1286173,0.13941269,2.091875,0,0,0
